/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_48_576.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_48_576.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_48_576.jpg, 0, 1, 0, 30.19
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_48_681.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_48_681.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_48_681.jpg, 0, 1, 0, 30.06105
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_48_787.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_48_787.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_48_787.jpg, 0, 1, 0, 30.52858
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_48_888.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_48_888.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_48_888.jpg, -0.178158, 1, 0, 30.04753
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_48_988.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_48_988.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_48_988.jpg, 0, 1, 0, 30.58575
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_092.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_092.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_092.jpg, 0, 1, 0, 30.19019
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_199.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_199.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_199.jpg, 0, 1, 0, 30.19029
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_304.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_304.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_304.jpg, 0, 1, 0, 30.19069
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_405.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_405.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_405.jpg, 0, 1, 0, 30.19047
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_514.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_514.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_514.jpg, 0, 1, 0, 30.19035
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_621.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_621.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_621.jpg, 0, 1, 0, 30.19031
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_727.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_727.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_727.jpg, 0, 1, 0, 30.19029
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_832.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_832.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_832.jpg, 0, 1, 0, 30.1903
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_49_938.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_49_938.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_49_938.jpg, 0, 1, 0, 30.1903
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_041.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_041.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_041.jpg, -0.1103818, 1, 0, 30.18701
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_145.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_145.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_145.jpg, -0.08606386, 1, 0, 30.19007
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_247.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_247.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_247.jpg, 0, 1, 0, 30.19002
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_353.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_353.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_353.jpg, 0, 1, 0, 30.19027
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_460.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_460.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_460.jpg, 0, 1, 0, 30.19029
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_566.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_566.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_566.jpg, 0, 1, 0, 30.19027
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_675.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_675.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_675.jpg, -0.2054522, 1, 0, 30.17871
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_780.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_780.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_780.jpg, 0, 1, 0, 30.18961
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_887.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_887.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_887.jpg, 0, 1, 0, 30.19021
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_50_996.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_50_996.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_50_996.jpg, 0, 1, 0, 30.19029
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_102.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_102.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_102.jpg, -0.1943461, 1, 0, 30.18062
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_205.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_205.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_205.jpg, -0.2913061, 1, 0, 30.17743
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_309.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_309.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_309.jpg, -0.003009081, 1, 0, 30.18828
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_414.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_414.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_414.jpg, 0, 1, 0, 30.19002
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_519.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_519.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_519.jpg, 0, 1, 0, 30.19028
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_620.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_620.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_620.jpg, 0, 1, 0, 30.1903
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_722.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_722.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_722.jpg, -0.2120762, 1, 0, 30.17887
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_826.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_826.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_826.jpg, -0.2387463, 1, 0, 30.18518
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_51_931.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_51_931.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_51_931.jpg, 0, 1, 0, 30.18933
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_033.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_033.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_033.jpg, 0, 1, 0, 30.19017
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_138.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_138.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_138.jpg, 0, 1, 0, 30.19007
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_241.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_241.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_241.jpg, -0.06736171, 1, 0, 30.18939
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_343.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_343.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_343.jpg, -0.382017, 1, 0, 30.15862
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_447.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_447.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_447.jpg, -0.2844239, 1, 0, 30.18792
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_550.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_550.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_550.jpg, 0, 1, 0, 30.18728
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_653.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_653.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_653.jpg, 0, 1, 0, 30.18998
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_761.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_761.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_761.jpg, -0.04859984, 1, 0, 30.18999
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_867.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_867.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_867.jpg, -0.364278, 1, 0, 30.16143
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_52_971.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_52_971.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_52_971.jpg, -0.3295587, 1, 0, 30.18521
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_075.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_075.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_075.jpg, -0.01641262, 1, 0, 30.18752
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_180.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_180.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_180.jpg, 0, 1, 0, 30.18933
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_282.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_282.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_282.jpg, -0.0736531, 1, 0, 30.18999
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_383.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_383.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_383.jpg, -0.3742111, 1, 0, 30.15988
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_483.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_483.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_483.jpg, -0.2662289, 1, 0, 30.18941
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_595.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_595.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_595.jpg, 0, 1, 0, 30.18863
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_702.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_702.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_702.jpg, 0, 1, 0, 30.1901
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_803.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_803.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_803.jpg, -0.1971867, 1, 0, 30.18297
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_53_913.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_53_913.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_53_913.jpg, -0.5562598, 1, 0, 30.13568
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_014.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_014.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_014.jpg, -0.5831913, 1, 0, 30.16045
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_119.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_119.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_119.jpg, -0.2684762, 1, 0, 30.19753
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_225.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_225.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_225.jpg, 0, 1, 0, 30.18599
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_330.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_330.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_330.jpg, 0, 1, 0, 30.18729
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_433.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_433.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_433.jpg, 0, 1, 0, 30.1908
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_545.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_545.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_545.jpg, -0.09901179, 1, 0, 30.18811
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_649.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_649.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_649.jpg, -0.357591, 1, 0, 30.16197
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_755.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_755.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_755.jpg, -0.4933018, 1, 0, 30.16584
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_863.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_863.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_863.jpg, -0.1977839, 1, 0, 30.19494
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_54_973.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_54_973.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_54_973.jpg, 0, 1, 0, 30.18905
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_55_077.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_55_077.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_55_077.jpg, 0, 1, 0, 30.19015
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_55_185.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_55_185.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_55_185.jpg, -0.03992128, 1, 0, 30.19006
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_55_289.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_55_289.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_55_289.jpg, -0.3475982, 1, 0, 30.16372
/Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/center_2020_04_23_08_29_55_390.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/left_2020_04_23_08_29_55_390.jpg, /Users/dmeschisen/Documents/Coding/Self Driving Car/Self Driving Car Project/Data/IMG/right_2020_04_23_08_29_55_390.jpg, -0.281559, 1, 0, 30.18852
